Mo,Da,Hr,Space_Heating_cz1_themrs,Water_Heating_cz1_therms,Space_Heating_cz1_kWh,Water_Heating_cz1_kWh,Space_Heating_cz6_kWh,Space_Heating_cz6_kWh,Water_Heating_cz6_kWh
1,19,22,0.0496523,0.106603,0.0332266,0,0,0,0
1,19,23,0.0572265,0.0330983,0.0383998,0,0.00759525,0,0
1,19,24,0,0.279412,0,4.20123,0,0,3.82611
1,20,1,0,0,0,1.43292,0,0,1.13548
1,20,2,0,0,0,0,0,0,0
1,20,3,0,0,0,0,0,0,0
1,20,4,0,0,0,0,0,0,0
1,20,5,0,0.000592339,0,0,0,0,0
1,20,6,0,0,0,0,0,0,0
1,20,7,0.136868,0.00096239,0.0907781,0,0,0,0
1,20,8,0.260674,0.00391748,0.175661,0,0.0997972,0,0
1,20,9,0.120521,0,0.0809235,0,0.0363048,0,0
1,20,10,0.0597989,0.25296,0.0399455,3.52603,0.0162013,0,3.06014
1,20,11,0.0256163,0.169824,0.0167882,1.01001,0.00604411,0,0
1,20,12,0.0306576,0,0.0202296,1.263,0.00941501,0,0
1,20,13,0.0218343,0.00900968,0.0142617,0,0.00293602,0,0
1,20,14,0.0162882,0,0.0105039,0,0.010521,0,0
1,20,15,0.0111172,0,0.00702579,0,0.00177892,0,0
1,20,16,0.011444,0.000517815,0.00724578,0,0,0,0
1,20,17,0.0359515,0.00162925,0.0238351,0,0.00303262,0,0
1,20,18,0.0368887,0,0.0244688,0,0.00381594,0,0
1,20,19,0.037361,0,0.0247922,0,0.00277119,0,0
1,20,20,0.0422756,0.00103691,0.0281317,0,0.00341618,0,0
1,20,21,0.0505835,0.000814626,0.0337705,0,0.00805032,0,0
1,20,22,0.0553466,0.0133862,0.0370056,0,0.0117951,0,0.150044
1,20,23,0.0579554,0.0346573,0.038808,0,0.0124785,0,2.62421
1,20,24,0,0.0418481,0,0,0,0,0
1,21,1,0,0,0,0,0,0,0
1,21,2,0,0,0,0,0,0,0
1,21,3,0,0,0,0,0,0,0
1,21,4,0,0,0,0,0,0,0
1,21,5,0,0,0,0,0,0,0
1,21,6,0.00538794,0,0.00274218,0,0,0,0
1,21,7,0.17846,0.143984,0.120055,2.55075,0.0124877,0,0
1,21,8,0.282244,0.0190781,0.190458,1.01838,0.111347,0,2.25066
1,21,9,0.135223,0.00816509,0.0909903,0,0.0315873,0,0.294091
1,21,10,0.0823646,0.00320084,0.0552477,0,0.00890196,0,0
1,21,11,0.0462775,0,0.0308332,0,0,0,0
1,21,12,0.0267486,0.100807,0.0176898,0,0,0,0
1,21,13,0.00849185,0.0424443,0.00534484,1.42542,0,0,0
1,21,14,0,0.0541146,0,1.38915,0,0,2.45866
1,21,15,0,0.00231928,0,0,0,0,0
1,21,16,0.000722312,0.00855014,0,0,0,0,0
1,21,17,0.0302232,0,0.0197134,0,0,0,0
1,21,18,0.0303952,0.00284127,0.0201223,0,0,0,0
1,21,19,0.0303556,0.03684,0.020134,0,0,0,0
1,21,20,0.0373555,0.0499512,0.0248053,0,0,0,0
1,21,21,0.0495417,0.165484,0.0331011,1.80053,0,0,1.50044
1,21,22,0.0631641,0.00595548,0.0422755,2.18059,0,0,1.70778
1,21,23,0.0766582,0.000440501,0.0513983,0,0,0,0
1,21,24,0,0,0,0,0,0,0
1,22,1,0,0,0,0,0,0,0
1,22,2,0,0,0,0,0,0,0
1,22,3,0,0,0,0,0,0,0
1,22,4,0,0,0,0,0,0,0
1,22,5,0.00449085,0,0.00205954,0,0,0,0
1,22,6,0.0236211,0,0.0151224,0,0,0,0
1,22,7,0.19729,0.00838233,0.132675,0,0,0,0
1,22,8,0.297161,0.031806,0.200568,0,0.0610683,0,0
1,22,9,0.153586,0.275041,0.103483,0.600176,0.00837128,0,0.525155
1,22,10,0.0933227,0.0668821,0.0628118,4.50132,0.000540132,0,4.01199
1,22,11,0.0596725,0.0114627,0.0398913,0.134321,0,0,0
1,22,12,0.0268295,0.135634,0.0177104,0,0,0,0
1,22,13,0.00857649,0.0105823,0.00540346,0,0,0,0
1,22,14,0.0198475,0.00233598,0.0130659,0,0,0,0
1,22,15,0.0166447,0.00377707,0.0109083,0,0,0,0
1,22,16,0.0160261,0.00412436,0.0104098,2.27154,0,0,0
1,22,17,0.0439235,0.0168929,0.0292523,0,0,0,0
1,22,18,0.0453277,0.0100323,0.0302087,0,0,0,0
1,22,19,0.0459981,0.195313,0.0307052,2.96319,0,0,4.42629
1,22,20,0.0458999,0.00542835,0.0305856,0,0,0,0.125397
1,22,21,0.0511415,0.146419,0.0341697,2.02298,0,0,0
1,22,22,0.0582788,0,0.038978,0,0,0,0
1,22,23,0.0632819,0,0.0423734,0,0,0,0
1,22,24,0,0,0,0,0,0,0
1,23,1,0,0,0,0,0,0,0
1,23,2,0,0,0,0,0,0,0
1,23,3,0,0,0,0,0,0,0
1,23,4,0,0,0,0,0,0,0
1,23,5,0,0,0,0,0,0,0
1,23,6,0,0.00378304,0,0,0,0,0
1,23,7,0.136745,0.0134126,0.0906653,0,0.00297535,0,0
1,23,8,0.255115,0.0509386,0.171895,0,0.102853,0,2.4007
1,23,9,0.142052,0.470047,0.0956805,3.6808,0.0252743,0,2.93784
1,23,10,0.113904,0.0183963,0.076629,3.60788,0.00262147,0,2.60524
1,23,11,0.0798333,0.0439164,0.0535217,0,0,0,0
1,23,12,0.0866662,0.00874896,0.0582233,0,0,0,0
1,23,13,0.0826556,0,0.0555349,0,0,0,0
1,23,14,0.0753788,0.01382,0.0506243,0,0,0,0
1,23,15,0.0680361,0.0066036,0.0456671,0,0,0,0
1,23,16,0.0484344,0.0990702,0.0324115,0.825243,0,0,0
1,23,17,0.0173069,0.105157,0.0112462,2.9359,0,0,3.44343
1,23,18,0.0188773,0.0886052,0.0122992,0,0,0,0
1,23,19,0.0291222,0.00873394,0.0192926,0,0,0,0
1,23,20,0.0462359,0.00673973,0.0309174,0,0,0,0
1,23,21,0.0459319,0.00440041,0.0307207,0,0,0,0
1,23,22,0.0482564,0.0393097,0.0323151,0,0,0,0
1,23,23,0.0541447,0.00343912,0.0363365,0,0,0,0
1,23,24,0,0.0160876,0,0.225066,0,0,0
1,24,1,0,0,0,2.2587,0,0,0
1,24,2,0,0,0,0,0,0,0
1,24,3,0,0,0,0,0,0,0
1,24,4,0,0,0,0,0,0,0
1,24,5,0,0,0,0,0,0,0
1,24,6,0,0,0,0,0,0,0
1,24,7,0.0922844,0.00902012,0.0606079,0,0,0,0
1,24,8,0.223843,0.0342735,0.150691,0,0.0729941,0,0.150044
1,24,9,0.111463,0.217617,0.0748265,0.525155,0.0241201,0,3.16161
1,24,10,0.092757,0.0269873,0.0622682,3.07479,0.0172765,0,1.12533
1,24,11,0.0677168,0.0745231,0.0453277,0,0.00415583,0,1.29288
1,24,12,0.0695341,0.0167146,0.0466741,0,0.00378602,0,0
1,24,13,0.0761563,0,0.0511583,0,0.0122404,0,0
1,24,14,0.0640592,0.00347218,0.0429845,0,0.0134586,0,0
1,24,15,0.0491623,0.0271507,0.0329253,0,0.00896052,0,0
1,24,16,0.0496632,0.00783876,0.0332805,0,0.00392737,0,0
1,24,17,0.0568785,0,0.0381735,0,0.0117708,0,0
1,24,18,0.0607819,0.27921,0.0408564,1.27572,0.0103126,0,1.12533
1,24,19,0.0572207,0.139757,0.0384414,4.50132,0.00849525,0,3.38491
1,24,20,0.0573785,0.000275076,0.0384147,1.90031,0.00776331,0,0
1,24,21,0.0626682,0.00473673,0.0419648,0,0.00854557,0,0
1,24,22,0.0702808,0,0.0471234,0,0.0120712,0,0
1,24,23,0.0798662,0,0.0536219,0,0.0186563,0,0
1,24,24,0,0,0,0,0,0,0
1,25,1,0,0.000697754,0,0,0,0,0
1,25,2,0,0,0,0,0,0,0
1,25,3,0,0,0,0,0,0,0
1,25,4,0,0,0,0,0,0,0
1,25,5,0.00566073,0,0.00287758,0,0,0,0
1,25,6,0.0276647,0.000523063,0.0177906,0,0,0,0
1,25,7,0.20125,0.000406939,0.135451,0,0.0135508,0,0
1,25,8,0.29938,0.00180346,0.202103,0,0.115109,0,0
1,25,9,0.14937,0.00354734,0.100602,0,0.0369314,0,0
1,25,10,0.08756,0.202245,0.0588288,1.95057,0.0100996,0,2.85084
1,25,11,0.0597108,0.457651,0.0401117,4.52686,0,0,4.55627
1,25,12,0.0462584,0.195147,0.0309229,4.50132,0,0,4.11407
1,25,13,0.0416715,0.0222726,0.0277303,0.581073,0,0,0
1,25,14,0.0482029,0.0276809,0.0321811,0,0,0,0
1,25,15,0.0492326,0.0062808,0.0328971,0,0,0,0
1,25,16,0.0299256,0.032669,0.0198096,0,0,0,0
1,25,17,0.0176849,0.0490369,0.0115564,0,0,0,0
1,25,18,0.044705,0.0528575,0.0298684,2.57107,0,0,0
1,25,19,0.05676,0.0260572,0.037954,0,0,0,1.20035
1,25,20,0.0540479,0.04041,0.0361287,0,0,0,1.40981
1,25,21,0.052024,0.0575459,0.0348221,0,0,0,0
1,25,22,0.0672579,0.00825996,0.0451764,0,0,0,0
1,25,23,0.0877925,0,0.0591155,0,0,0,0
1,25,24,0,0,0,0,0,0,0
1,26,1,0,0,0,0,0,0,0
1,26,2,0,0,0,0,0,0,0
1,26,3,0,0,0,0,0,0,0
1,26,4,0,0,0,0,0,0,0
1,26,5,0,0,0,0,0,0,0
1,26,6,0.0099741,0,0.00562743,0,0,0,0
1,26,7,0.176139,0.0470089,0.118577,0.150044,0.0229561,0,0
1,26,8,0.275324,0.210868,0.185921,4.50132,0.119389,0,2.55075
1,26,9,0.16008,0.00192856,0.107869,0.667649,0.0386501,0,1.78995
1,26,10,0.132657,0,0.0893385,0,0.0228375,0,0
1,26,11,0.1116,0.00203863,0.0750923,0,0.00393965,0,0
1,26,12,0.0998574,0,0.0671618,0,0.00260473,0,0
1,26,13,0.0905113,0.0265453,0.0608441,0,0,0,0
1,26,14,0.082579,0.00630417,0.0554801,0,0,0,0
1,26,15,0.0736049,0.000385713,0.0494106,0,0,0,0
1,26,16,0.0694954,0.00115714,0.0466246,0,0,0,0
1,26,17,0.0597177,0.000771426,0.0399997,0,0,0,0
1,26,18,0.0574371,0.000774536,0.0384505,0,0,0,0
1,26,19,0.051806,0.20612,0.0346597,1.42542,0,0,0.375111
1,26,20,0.0485836,0.0665951,0.0324707,2.87805,0,0,3.33719
1,26,21,0.0495406,0.0277578,0.0330598,0,0,0,0
1,26,22,0.052679,0.00945694,0.0352107,0,0.00129753,0,0
1,26,23,0.0577248,0.190837,0.0386674,2.97175,0.0129324,0,2.52119
1,26,24,0,0.014657,0,0,0,0,0
1,27,1,0,0,0,0,0,0,0
1,27,2,0,0,0,0,0,0,0
1,27,3,0,0,0,0,0,0,0
1,27,4,0,0,0,0,0,0,0
1,27,5,0,0.000594371,0,0,0,0,0
1,27,6,0,0,0,0,0,0,0
1,27,7,0.0818209,0.000965691,0.0534502,0,0.0195578,0,0
1,27,8,0.223915,0.00393092,0.150724,0,0.122998,0,0
1,27,9,0.0996887,0,0.0667884,0,0.0443488,0,0
1,27,10,0.081051,0.253939,0.0543189,3.67608,0.00867122,0,3.40114
1,27,11,0.059708,0.17051,0.0398628,1.16891,0,0,0
1,27,12,0.0641437,0,0.0429047,1.27125,0,0,0
1,27,13,0.0555997,0.00904059,0.0371298,0,0,0,0
1,27,14,0.0500998,0,0.0334197,0,0,0,0
1,27,15,0.0332484,0,0.0220137,0,0,0,0
1,27,16,0.0384761,0.000519591,0.0255572,0,0,0,0
1,27,17,0.0391569,0.00163484,0.0260191,0,0,0,0
1,27,18,0.0431583,0,0.0287277,0,0,0,0
1,27,19,0.0400734,0,0.0266394,0,0,0,0
1,27,20,0.0394134,0.00104047,0.0261974,0,0,0,0
1,27,21,0.042531,0.000817421,0.0283176,0,0,0,0
1,27,22,0.0444799,0.0134321,0.0296427,0,0,0,0.075022
1,27,23,0.0435804,0.0347762,0.0290654,0,0,0,2.66782
1,27,24,0,0.0419916,0,0,0,0,0
1,28,1,0,0.000523443,0,0,0,0,0
1,28,2,0,0.000465844,0,0,0,0,0
1,28,3,0,0,0,0,0,0,0
1,28,4,0,0.00162995,0,0,0,0,0
1,28,5,0,0.00139753,0,0,0,0,0
1,28,6,0,0,0,0,0,0,0
1,28,7,0.0831734,0.0159509,0.054835,0,0,0,0
1,28,8,0.225494,0.00326192,0.15203,0,0.0717837,0,0
1,28,9,0.121898,0.205338,0.0820451,3.75108,0.0199148,0,3.24906
1,28,10,0.0895607,0.0729294,0.0600771,1.9081,0.000419557,0,0
1,28,11,0.0714908,0.00081548,0.0478561,0,0,0,0
1,28,12,0.0839348,0.00139854,0.056328,0,0,0,0
1,28,13,0.0774663,0.00081548,0.0519657,0,0,0,0
1,28,14,0.069498,0.00337813,0.0465806,0,0,0,0
1,28,15,0.0637198,0.000349636,0.0426732,0,0,0,0
1,28,16,0.0546175,0,0.036507,0,0,0,0
1,28,17,0.0512039,0,0.034199,0,0,0,0
1,28,18,0.0496274,0.00430881,0.0331284,0,0,0,0
1,28,19,0.0443497,0.00262025,0.0295548,0,0,0,0
1,28,20,0.0410776,0.00145614,0.0273413,0,0,0,0
1,28,21,0.0413549,0.00291228,0.0275342,0,0,0,0
1,28,22,0.0443912,0.00174818,0.0295988,0,0,0,0
1,28,23,0.0510302,0.00349333,0.0341055,0,0,0,0
1,28,24,0,0.00215541,0,0,0,0,0
1,29,1,0,0.0022031,0,0,0,0,0
1,29,2,0,0.000773811,0,0,0,0,0
1,29,3,0,0.00115701,0,0,0,0,0
1,29,4,0,0,0,0,0,0,0
1,29,5,0,0,0,0,0,0,0
1,29,6,0,0,0,0,0,0,0
1,29,7,0.0905924,0.00182412,0.0595932,0,0,0,0
1,29,8,0.227573,0.00215437,0.153283,0,0.0889856,0,0
1,29,9,0.118233,0.482306,0.0795032,2.76347,0.0202575,0,2.94419
1,29,10,0.0996902,0.0295525,0.0670815,4.50132,0.00561715,0,4.39215
1,29,11,0.0827365,0,0.0554859,0.272938,0.000267398,0,0
1,29,12,0.0699163,0.0137522,0.0468303,0,0,0,0
1,29,13,0.0581212,0.0354714,0.0388763,0,0,0,0
1,29,14,0.0492862,0.00110155,0.0329194,0,0,0,0
1,29,15,0.0507594,0,0.0339256,0,0,0,0
1,29,16,0.0448711,0.00723739,0.0299376,0,0,0,0
1,29,17,0.042474,0.00181775,0.0283236,0,0,0,0
1,29,18,0.0415514,0.00607526,0.0276998,0,0,0,0
1,29,19,0.0360411,0.0165773,0.0239795,0,0,0,0
1,29,20,0.0335398,0.00679153,0.0222934,0,0,0,0
1,29,21,0.0355409,0.0381093,0.0236751,0,0,0,0
1,29,22,0,0.156042,0,2.70079,0,0,2.47572
1,29,23,0.0277436,0.0208768,0.0180312,1.26352,0,0,1.03564
1,29,24,0,0,0,0,0,0,0
1,30,1,0,0,0,0,0,0,0
1,30,2,0,0,0,0,0,0,0
1,30,3,0,0,0,0,0,0,0
1,30,4,0,0,0,0,0,0,0
1,30,5,0,0,0,0,0,0,0
1,30,6,0,0,0,0,0,0,0
1,30,7,0.0808718,0,0.0528069,0,0.00704059,0,0
1,30,8,0.226549,0,0.152472,0,0.108163,0,0
1,30,9,0.0841667,0.0365755,0.0562582,0,0.0221328,0,0
1,30,10,0.0706654,0.172323,0.0472755,0.375111,0.00423561,0,0.225066
1,30,11,0.0600017,0.170063,0.0401732,4.50132,0,0,4.48631
1,30,12,0.0285387,0.00771384,0.018767,0.538092,0,0,0
1,30,13,0.038203,0.00151144,0.025339,0,0,0,0
1,30,14,0.0355569,0,0.0235651,0,0,0,0
1,30,15,0.0320251,0,0.0211891,0,0,0,0
1,30,16,0.0419101,0,0.0278783,0,0,0,0
1,30,17,0.0419917,0.0240771,0.0279366,0,0,0,0
1,30,18,0.051832,0.0422255,0.0346445,0,0,0,0
1,30,19,0.0512383,0.221873,0.0342717,0.525155,0,0,0.450132
1,30,20,0.0544326,0.272136,0.0366131,4.50132,0,0,4.59929
1,30,21,0.0622241,0.172121,0.0417547,3.38195,0,0,1.50865
1,30,22,0.0661475,0.0477917,0.0443508,2.01695,0,0,2.46803
1,30,23,0.0739221,0.0255845,0.0496125,0,0.00351964,0,0
1,30,24,0,0,0,0,0,0,0
1,31,1,0,0,0,0,0,0,0
1,31,2,0,0,0,0,0,0,0
1,31,3,0,0,0,0,0,0,0
1,31,4,0,0,0,0,0,0,0
1,31,5,0,0,0,0,0,0,0
1,31,6,0.0158636,0.00410358,0.00906243,0,0,0,0
1,31,7,0.189622,0,0.127354,0,0,0,0
1,31,8,0.288828,0.151974,0.195264,1.20035,0.0917268,0,0
1,31,9,0.136907,0.00561981,0.0920876,1.39042,0.0386495,0,1.27538
1,31,10,0.078788,0.121304,0.0528312,0,0.00596251,0,1.70143
1,31,11,0.025462,0.109759,0.0167496,3.12222,0,0,0
1,31,12,0.0103979,0.0202643,0.00648974,0,0,0,0
1,31,13,0.0323477,0.0182511,0.0214134,0,0,0,2.25066
1,31,14,0.0298757,0,0.0197531,0,0,0,0.253297
1,31,15,0.0377308,0.000251603,0.0250802,0,0,0,0
1,31,16,0.0477957,0.000819349,0.0319021,0,0,0,0
1,31,17,0.0386112,0.00442023,0.0256822,0,0,0,0
1,31,18,0.0517923,0.161601,0.0346433,2.75037,0,0,0
1,31,19,0.0507298,0.0411366,0.0338857,0,0,0,2.34861
1,31,20,0.050074,0.00329307,0.0334552,0,0,0,0
1,31,21,0.0523576,0.000566653,0.0350082,0,0,0,0
1,31,22,0.0553173,0,0.0370199,0,0,0,0
1,31,23,0.0611006,0,0.0409458,0,0,0,0
1,31,24,0,0,0,0,0,0,0
2,1,1,0,0.0621824,0,0,0,0,0
2,1,2,0,0,0,0,0,0,0
2,1,3,0,0,0,0,0,0,0
2,1,4,0,0,0,0,0,0,0
2,1,5,0,0.000406694,0,0,0,0,0
2,1,6,0,0,0,0,0,0,0
2,1,7,0.10454,0.00157026,0.0688318,0,0,0,0
2,1,8,0.234384,0.00953159,0.158093,0,0.091879,0,0
2,1,9,0.10599,0.0126126,0.0712679,0,0.0200561,0,0
2,1,10,0.0901103,0.196784,0.0606161,3.30097,0.00245984,0,3.07591
2,1,11,0.0719557,0.00511345,0.0482204,1.31098,0,0,0.547521
2,1,12,0.0463536,0.0115661,0.0308778,0,0,0,0
2,1,13,0.0501459,0.066494,0.0334974,0,0,0,0
2,1,14,0.0390378,0.00482382,0.0260026,0,0,0,0
2,1,15,0.0297886,0.0414445,0.0197686,0,0,0,0
2,1,16,0.0322528,0.00255723,0.021453,0,0,0,0
2,1,17,0.0302636,0.00412648,0.0201089,0,0,0,0
2,1,18,0.0451975,0.00383484,0.0302312,0,0,0,0
2,1,19,0.0474791,0.0024987,0.0317825,0,0,0,0
2,1,20,0.0492862,0.00162678,0.0330132,0,0,0,0
2,1,21,0.0517205,0.0437724,0.0346697,1.27538,0,0,0
2,1,22,0.0470329,0.0669923,0.031398,1.68557,0,0,3.03426
2,1,23,0.0574768,0.00406795,0.0384748,0,0,0,0
2,1,24,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,0
2,2,2,0,0,0,0,0,0,0
2,2,3,0,0,0,0,0,0,0
2,2,4,0,0,0,0,0,0,0
2,2,5,0,0.00839958,0,0,0,0,0
2,2,6,0.0183353,0.100077,0.0109823,0,0,0,0
2,2,7,0.192648,0.00226806,0.129676,0,0,0,0
2,2,8,0.287738,0.188426,0.19434,3.07591,0.00340164,0,2.92586
2,2,9,0.147051,0,0.0990404,1.57506,0,0,0.729385
2,2,10,0.0947893,0.00921544,0.0636571,0,0,0,0
2,2,11,0.0603975,0,0.0403845,0,0,0,0
2,2,12,0.0457389,0.00536466,0.0304725,0,0,0,0
2,2,13,0.0361524,0,0.023987,0,0,0,0
2,2,14,0.0283323,0,0.0186939,0,0,0,0
2,2,15,0.0246614,0.000378375,0.0162107,0,0,0,0
2,2,16,0.0241373,0,0.0158558,0,0,0,0
2,2,17,0.0255663,0,0.0168207,0,0,0,0
2,2,18,0.0393963,0,0.0261817,0,0,0,0
2,2,19,0.0422376,0.00473753,0.0281067,0,0,0,0
2,2,20,0.0460781,0.00498182,0.0307169,0,0,0,0
2,2,21,0.0519375,0,0.0346975,0,0,0,0
2,2,22,0.0586822,0.0248757,0.0392831,0,0,0,0
2,2,23,0.0717844,0.00354028,0.0481914,0,0,0,0
2,2,24,0,0,0,0,0,0,0
2,3,1,0,0,0,0,0,0,0
2,3,2,0,0,0,0,0,0,0
2,3,3,0,0,0,0,0,0,0
2,3,4,0,0,0,0,0,0,0
2,3,5,0.00973198,0,0.00563368,0,0,0,0
2,3,6,0.0273896,0,0.0178349,0,0,0,0
2,3,7,0.200286,0.00838167,0.134927,0,0,0,0
2,3,8,0.292054,0.0318034,0.197255,0,0.0777931,0,0
2,3,9,0.152122,0.275016,0.102621,0.75022,0.0131504,0,0.675196
2,3,10,0.0999652,0.0668761,0.0674068,4.50895,0.000436164,0,4.50439
2,3,11,0.0628093,0.0114618,0.0420566,0.833696,0,0,0.139342
2,3,12,0.0290903,0.135624,0.01926,0,0,0,0
2,3,13,0.0139881,0.0105815,0.00908669,0,0,0,0
2,3,14,0.0256094,0.0023358,0.0170032,0,0,0,0
2,3,15,0.0184632,0.00377678,0.0121452,0,0,0,0
2,3,16,0.0170542,0.00412403,0.0111087,2.26814,0,0,0
2,3,17,0.0165868,0.0168915,0.0107445,0,0,0,0
2,3,18,0.0303373,0.0100315,0.0200572,0,0,0,0
2,3,19,0.0335483,0.195296,0.0222744,2.96292,0,0,4.42629
2,3,20,0.0371499,0.00542793,0.0246527,0,0,0,0.124448
2,3,21,0.0449874,0.146405,0.0299971,2.0228,0,0,0
2,3,22,0.0566983,0,0.0379059,0,0,0,0
2,3,23,0.0724027,0,0.0485542,0,0,0,0
2,3,24,0,0,0,0,0,0,0
2,4,1,0,0,0,0,0,0,0
2,4,2,0,0.000697357,0,0,0,0,0
2,4,3,0,0,0,0,0,0,0
2,4,4,0,0.000754798,0,0,0,0,0
2,4,5,0.0107417,0.00696652,0.00608731,0,0,0,0
2,4,6,0.0317453,0.00893867,0.0206652,0,0,0,0
2,4,7,0.202323,0.00220695,0.136226,0,0,0,0
2,4,8,0.293603,0.0106236,0.1982,0,0.0901427,0,0
2,4,9,0.153989,0.250731,0.103851,2.85084,0.025129,0,3.376
2,4,10,0.10138,0.00574715,0.0681577,1.04622,0.00987465,0,1.69711
2,4,11,0.0666735,0.00127681,0.0446515,0,0.000201139,0,0
2,4,12,0.0469585,0.00336586,0.0313086,0,0,0,0
2,4,13,0.0350024,0.00121937,0.0232151,0,0,0,0
2,4,14,0.0271817,0,0.0179199,0,0,0,0
2,4,15,0.0217742,0.00121937,0.0142567,0,0,0,0
2,4,16,0.019241,0.0433027,0.0125498,0,0,0,0
2,4,17,0.0190415,0.00029023,0.012439,0,0,0,0
2,4,18,0.0315261,0.00371353,0.0208915,0,0,0,0
2,4,19,0.0350853,0.00957758,0.0233119,0,0,0,0
2,4,20,0.0407614,0.00400577,0.0271675,0,0,0,0
2,4,21,0.0445324,0.227641,0.0297491,0.675196,0,0,0.525155
2,4,22,0.0477674,0.359197,0.0320015,4.50132,0,0,4.50132
2,4,23,0.0566495,0.0329195,0.0379994,4.09748,0,0,2.93919
2,4,24,0,0,0,0,0,0,0
2,5,1,0,0,0,0,0,0,0
2,5,2,0,0,0,0,0,0,0
2,5,3,0,0,0,0,0,0,0
2,5,4,0,0,0,0,0,0,0
2,5,5,0,0,0,0,0,0,0
2,5,6,0.00715189,0,0.00370522,0,0,0,0
2,5,7,0.18049,0.160265,0.121195,0.075022,0,0,0
2,5,8,0.276849,0.157816,0.186778,4.02324,0.0886486,0,3.5158
2,5,9,0.139234,0.007633,0.0936553,0,0.0215628,0,0
2,5,10,0.0890402,0,0.0597468,0,0.00455214,0,0
2,5,11,0.0515666,0,0.0343951,0,0,0,0
2,5,12,0.0333266,0.0051784,0.0220785,0,0,0,0
2,5,13,0.0234821,0,0.015426,0,0,0,0
2,5,14,0.0195984,0,0.0128096,0,0,0,0
2,5,15,0.0185286,0,0.0120899,0,0,0,0
2,5,16,0.0184175,0.0140961,0.0119919,0,0,0,0
2,5,17,0.0203382,0.236963,0.013357,2.55075,0,0,2.55075
2,5,18,0.0354734,0.000384358,0.023526,1.3366,0,0,0.857134
2,5,19,0.0403627,0.0300663,0.0268315,0,0,0,0
2,5,20,0.0467211,0.029427,0.0311571,0,0,0,0
2,5,21,0.0577571,0.0583471,0.0386764,0,0,0,0
2,5,22,0.0695634,0,0.0467274,0,0,0,0
2,5,23,0.0809451,0,0.054456,0,0,0,0
2,5,24,0,0.00495417,0,0,0,0,0
2,6,1,0,0,0,0,0,0,0
2,6,2,0,0,0,0,0,0,0
2,6,3,0,0,0,0,0,0,0
2,6,4,0,0,0,0,0,0,0
2,6,5,0.0154912,0,0.00952104,0,0,0,0
2,6,6,0.0339771,0,0.0223952,0,0,0,0
2,6,7,0.207316,0,0.139832,0,0.0206672,0,0
2,6,8,0.297187,0.000439587,0.200786,0,0.117271,0,0
2,6,9,0.155188,0.00902731,0.104745,0,0.0374578,0,0
2,6,10,0.100046,0,0.0674053,0,0.0191146,0,0
2,6,11,0.0581479,0,0.0390234,0,0.00329581,0,0
2,6,12,0.0345364,0,0.0230308,0,0,0,0
2,6,13,0.0238991,0,0.0158358,0,0,0,0
2,6,14,0.0154137,0,0.0100776,0,0,0,0
2,6,15,0.00962144,0,0.00617661,0,0,0,0
2,6,16,0.00691188,0,0.00431972,0,0,0,0
2,6,17,0.00725197,0.00507012,0.00455111,0,0,0,0
2,6,18,0.0179504,0,0.0117974,0,0,0,0
2,6,19,0.0221509,0.00760502,0.0146428,0,0,0,0
2,6,20,0.0278164,0.00446145,0.0184886,0,0,0,0
2,6,21,0.0402642,0,0.0269332,0,0,0,0
2,6,22,0.0584892,0.110497,0.0392632,3.81905,0,0,3.38828
2,6,23,0.0701243,0,0.0470343,0,0.00630106,0,0
2,6,24,0,0,0,0,0,0,0
2,7,1,0,0.00145079,0,0,0,0,0
2,7,2,0,0,0,0,0,0,0
2,7,3,0,0.0374858,0,0,0,0,0
2,7,4,0,0.0253282,0,0,0,0,0
2,7,5,0,0,0,0,0,0,0
2,7,6,0,0,0,0,0,0,0
2,7,7,0.155387,0,0.103539,0,0.0379138,0,0
2,7,8,0.265753,0.000464778,0.179145,0,0.12595,0,0
2,7,9,0.125152,0.00179963,0.0840967,0,0.0447245,0,0
2,7,10,0.0666294,0.0730249,0.0445935,0,0.00800404,0,0
2,7,11,0.0293385,0.00272818,0.0194084,0,0,0,0
2,7,12,0.0335387,0,0.0222971,0,0.000245044,0,0
2,7,13,0.0232418,0,0.0153452,0,0.00600882,0,0
2,7,14,0.0187736,0.00104449,0.0123331,0,0.001361,0,0
2,7,15,0.0186748,0,0.0122736,0,0,0,0
2,7,16,0.0195374,0.00377368,0.0128635,0,0,0,0
2,7,17,0.0220834,0,0.0145917,0,0,0,0
2,7,18,0.0356855,0,0.0238045,0,0,0,0
2,7,19,0.041778,0.0014518,0.0279351,0,0,0,0
2,7,20,0.0475793,0,0.0318734,0,0,0,0
2,7,21,0.057342,0.0129503,0.0385038,0,0,0,0
2,7,22,0.0710893,0,0.0478359,0,0.00044473,0,0
2,7,23,0.0857161,0.000871081,0.05776,0,0.0111496,0,0
2,7,24,0,0.00104449,0,0,0,0,0
2,8,1,0,0,0,0,0,0,0
2,8,2,0,0,0,0,0,0,0
2,8,3,0,0,0,0,0,0,0
2,8,4,0,0,0,0,0,0,0
2,8,5,0.0227859,0,0.0144559,0,0,0,0
2,8,6,0.031215,0,0.0206542,0,0,0,0
2,8,7,0.203515,0.0010092,0.13736,0,0.0191732,0,0
2,8,8,0.290206,0.00827291,0.196169,0.900264,0.112514,0,0
