Mon,Day,Hr,Dhw_CZ9_ERWH_SF_bc,Dhw_CZ9_HPWH_SF_bc,Dhw_CZ9_HPWH_bu_SF_bc,Dhw_CZ9_HPWH_bu2_SF_bc,Dhw_CZ9_ERWH_SF_3_to_6,Dhw_CZ9_HPWH_SF_3_to_6,Dhw_CZ9_HPWH_bu_SF_3_to_6,Dhw_CZ9_HPWH_bu2_SF_3_to_6,Dhw_CZ9_ERWH_SF_10_to_1,Dhw_CZ9_HPWH_SF_10_to_1,Dhw_CZ9_HPWH_bu_SF_10_to_1,Dhw_CZ9_HPWH_bu2_SF_10_to_1,Dhw_CZ9_ERWH_MF_bc,Dhw_CZ9_HPWH_MF_bc,Dhw_CZ9_HPWH_bu_MF_bc,Dhw_CZ9_HPWH_bu2_MF_bc,Dhw_CZ9_ERWH_MF_3_to_6,Dhw_CZ9_HPWH_MF_3_to_6,Dhw_CZ9_HPWH_bu_MF_3_to_6,Dhw_CZ9_HPWH_bu2_MF_3_to_6,Dhw_CZ9_ERWH_MF_10_to_1,Dhw_CZ9_HPWH_MF_10_to_1,Dhw_CZ9_HPWH_bu_MF_10_to_1,Dhw_CZ9_HPWH_bu2_MF_10_to_1,Dhw_CZ9_NG,Dry Bulb,Wet Bulb,Dew Point
1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86326,0,0,2.00178,0,0,3.83962,2.00178,0,0,0,51.8,41.43,28.58
1,7,4,0,0,0,0,12.6081,0,0,2.67055,0,0,0,0,0,5.93123,2.1898,0,105.107,1.92067,14.9281,0,0,1.92067,0,0,0,51.8,41.43,28.58
1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14715,1.50381,0,22.1569,5.91047,15.3437,0,0,5.91047,0,0,0,51.44,41.25,28.58
1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49467,2.13006,0,0,2.9176,13.668,0,0,2.9176,0,0,0,48.02,39.53,28.58
1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34919,2.83059,0,0,2.299,0.0318499,0,0,2.299,0,0,0,46.4,38.63,28.58
1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,12.2868,1.21402,2.85041,0,0,0,0,0,1.27988,0,0.364244,0,0,46.58,38.66,28.4
1,7,9,7.67925,0,0,0,0,0,0,0,0,0,1.30944,0,30.717,0,1.76216,0,0,0,0,0,13.3107,0,1.69966,0,10.8019,48.92,39.41,26.96
1,7,10,3.6655,0,0.127431,0,0,0,0,0,0,0,1.18693,0,9.8233,0,3.06792,0,0,3.06125,0,0,0,3.06125,1.7757,0,3.29689,53.96,42.19,27.68
1,7,11,0,0,2.37223,0,0,0,0,0,13.7482,0,3.32443,0,15.3585,0,2.9894,0,0,0.998654,0,0,45.5786,0.998654,14.6237,0,0.312543,57.92,42.38,21.38
1,7,12,0,0.454231,0,0,0,0,0,0,0,0,0.468033,0,0.573046,2.77598,0.609617,0,0,8.35914,0,0,15.4686,8.35914,15.1687,0,0,62.78,44.86,21.74
1,7,13,0,2.16745,0,0,0,2.5211,0,0,0,2.5211,0,0,11.5189,5.15264,1.84135,0,0,2.56293,0,0,0,2.56293,15.4645,0,0,64.76,46.51,24.62
1,7,14,0,0,0,0,0,0,1.65058,0,0,0,0,0,2.43962,2.63996,1.40037,0,0,0,0,0,0,0,0,0,7.421,67.82,47.09,21.2
1,7,15,0,0,0,0,0,0,1.29361,0,0,0,0,0,10.7509,4.93073,0,0,0,0,0,0,0,0,0,0,0.187813,66.2,45.98,19.76
1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,16.4643,0,2.64219,0,0,0,0,0,0,0,0,0,0,66.02,46.07,20.48
1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,6.17097,0.168676,5.5456,0,0,3.78047,0,0,0,3.78047,0,0,2.57927,64.76,45.1,18.68
1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50854,5.59435,0,0,3.9534,0,0,0,3.9534,0,0,0.177348,63.32,45.25,22.28
1,7,19,0,0,1.39452,0,0,0,0,0,0,0,0,0,0,6.25757,2.94236,0,0,1.31329,0,0,0,1.31329,0,0,5.49557,61.88,46.72,29.66
1,7,20,9.88673,2.7031,1.65451,0,8.70315,2.46969,0,0,0,2.46969,0,0,0,0,0.426903,0,0,2.21189,0,0,0,2.21189,0,0,3.64361,57.02,47.2,37.4
1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,10.7509,3.46691,1.87369,0,0,1.16273,0,0,0,1.16273,0,0,0,55.04,46.13,37.04
1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,4.3984,0.723394,0.669425,0,0,0,0,0,0,0,0,0,0,51.62,43.16,33.44
1,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20011,0,0,2.80346,2.73297,0,12.0308,2.80346,0,0,0,49.82,41.12,30.38
1,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74147,0,0,1.11957,3.63652,0,1.79182,1.11957,0,0,0,48.02,40.28,30.56
1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06264,0,0,2.9555,3.65353,0,0,2.9555,0,0,0,46.22,39.84,31.82
1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02497,0,0,0,7.3065,0.0627164,0,0,7.3065,0,0,0,44.42,37.65,28.76
1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21145,1.62324,0,0,3.74316,0,0,0,3.74316,0,0,0,42.8,37.42,30.38
1,8,4,0,0,0,0,0,0,2.21178,3.38294,0,0,0,0,0,0.816462,0.590753,0,92.1509,0.122267,14.7018,0,0,0.122267,0,0,0,42.62,37.25,30.2
1,8,5,0,0,0,0,0,0,2.13036,0,0,0,0,0,0,3.1862,1.11189,0,25.0758,1.62309,15.1541,0,0,1.62309,0,0,0,40.82,35.71,28.76
1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28697,2.88893,0,0,0,15.5776,0,0,0,0,0,0,39.2,35.44,30.38
1,8,7,0,0,1.03255,0,0,0,0,0,6.1434,0,1.28794,0,0,0.411254,2.29048,0,0,0,0,0,0,0,0,0,14.0444,39.2,35.45,30.38
1,8,8,0,0,1.55761,0,0,0,0,0,2.30377,0,2.01773,0,0,0,2.23751,0,0,0,0,0,12.0308,0,2.30384,0,0.0548746,39.92,35.87,30.38
1,8,9,0,2.14931,0,0,0,2.09008,0,0,0,2.09008,0,0,12.7987,0.977051,4.24587,0,0,4.21876,0,0,13.0643,4.21876,3.48478,0,1.87145,45.5,38.87,30.38
1,8,10,0,0.723941,0,0,0,0.287467,0,0,0,0.287467,0,0,16.8943,3.94222,3.64482,0,0,1.99339,0,0,9.99403,1.99339,4.15262,0,0,52.52,42.48,30.38
1,8,11,0,0,0,0,0,0,0,0,0,0,0,2.61333,12.9719,1.59556,2.4065,0,3.32768,0.331808,1.28379,0,59.5988,0.331808,13.7594,8.49442,0,58.28,45.16,30.02
1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35285,3.64077,0,9.2151,3.33948,1.82804,0,8.51732,3.33948,15.2668,0,0,66.56,47.91,26.42
1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72402,2.89487,0,0,2.91583,1.17575,0,0,2.91583,15.4551,0,0,70.16,48.68,23.36
1,8,14,0,0,0,0,0,0,0,0,0,0,0,0,7.67925,0,2.97821,0,0,1.85784,0,0,0,1.85784,0.670802,0,0.466529,73.58,50.52,24.8
1,8,15,0,0,0,0,0,0,0,0,0,0,0,0,8.72701,0.23772,0.354139,0,0,4.27982,0,0,0,4.27982,0,0,0.0329629,75.02,50.97,24.08
1,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20353,0,0,0,4.46942,0,0,0,4.46942,0,0,0,72.5,51.71,30.38
1,8,17,0,0,0,0,0,0,0,0,0,0,0,0,9.2151,5.65532,1.45386,0,7.42327,1.04805,1.00068,0,0,1.04805,0,0,0.543125,68.54,50.13,30.92
1,8,18,9.41135,0,0,0,0,0,0,0,0,0,0,0,19.0062,0.847404,0,0,4.60755,0,1.77991,0,0,0,0,0,3.66031,65.12,48.46,30.38
1,8,19,0,0,0,0,9.76234,0,0.576395,0,0,0,0,0,8.26054,2.18862,1.0655,0,0,0,1.84845,0,0,0,0,0,4.52229,64.04,47.99,30.38
1,8,20,0,0,1.0193,0,0,0,1.96419,0,0,0,0.391067,0,0,0.359516,1.24197,0,0,0.560949,1.91387,0,0,0.560949,0,0,7.48677,60.44,46.3,30.38
1,8,21,5.37547,1.74974,2.77251,0,5.1195,1.65791,0.775899,0,5.63145,1.65791,2.75101,0,0,1.29381,2.47401,0,0,1.04461,0.219731,0,0,1.04461,0,0,35.5896,57.2,44.78,30.38
1,8,22,14.7148,3.53045,2.74477,0,13.2289,3.37071,2.70663,0,15.3585,3.37071,2.76287,0,0,0,6.05867,0,0,0,0,0,0,0,0,0,2.11298,57.02,44.7,30.38
1,8,23,0,1.92988,1.55006,0,0,1.33968,2.09364,0,0.758189,1.33968,1.44278,0,0,0,3.86116,0,0,1.10896,0,0,0,1.10896,0,0,7.21864,55.04,43.77,30.38
1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49717,4.40519,0,0,3.68685,0.0863246,0,0,3.68685,0,0,0.126231,51.44,41.94,30.38
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09339,0.922889,0,0,0,1.76978,0,0,0,0,0,0,48.38,40.53,30.74
1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28627,0,0,0,2.60644,1.84926,0,0,2.60644,0,0,0,49.82,42.39,33.8
1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,13.8226,4.1036,0,0,0,3.23965,1.34414,0,0,3.23965,0,0,0,48.02,41.49,33.8
1,9,4,0,0,0,0,11.6131,0,0,2.8141,0,0,0,0,1.66369,3.80307,1.46231,0,30.717,4.90051,15.1855,0,0,4.90051,0,0,0,46.4,40.67,33.8
1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787408,0,12.3331,0,15.5793,0,0,0,0,0,0,46.58,40.82,33.98
1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08327,1.14674,0,0,1.26149,14.1272,0,0,1.26149,0,0,0,48.38,42.27,35.42
1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10545,1.23129,0,0,1.82472,0,0,0,1.82472,0,0,0,49.64,42.37,33.98
1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,10.7509,4.97861,0,0,0,1.48515,0,0,1.79183,1.48515,1.53169,0,0.0415947,46.76,41.5,35.6
1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,43.4253,2.70044,3.31637,0,9.72705,1.77551,0,0,22.7818,1.77551,2.82623,0,0.854185,50.36,43.31,35.6
1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,26.8557,1.24494,5.81378,0,19.1981,3.66235,0,0,11.0069,3.66235,5.31585,0,0,53.96,45.05,35.6
1,9,11,0,0,0,0,0,0,0,0,12.3711,0,2.44686,3.30213,5.6504,3.68414,7.99193,0,0,4.99715,0.0286228,0,76.7925,4.99715,13.7935,6.67451,0,57.92,46.92,35.6
1,9,12,0,0,0,0,0,0,0,0,0,0,0.97541,0,0,1.56569,6.8888,0,0,2.06869,1.76552,0,21.5295,2.06869,15.1345,0,0,62.96,49.19,35.6
1,9,13,0,0.97138,0,0,0,1.17966,0,0,0,1.17966,0,0,0,3.51685,5.70589,0,0,0.842542,1.86463,0,11.2629,0.842542,15.615,0,0,66.92,50.66,34.7
1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738435,2.3897,0,0,8.186,1.7696,0,0,8.186,0,0,0,71.78,50.86,28.76
1,9,15,0,0,0,0,0,0,0,0,0,0,0,0,6.65535,0.109182,0.902979,0,5.88742,3.64282,1.85027,0,0,3.64282,0,0,0,73.4,52.08,30.38
1,9,16,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,6.72444,1.77869,0,13.3153,3.4862,0.947171,0,0,3.4862,0.086705,0,0,73.4,52.07,30.38
1,9,17,0,0,0,0,0,0,0,0,0,0,0,0,2.54524,11.6335,1.83062,0,0,3.48904,1.76608,0,0,3.48904,1.77348,0,0.479747,73.58,51.82,29.3
1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,6.39937,3.66315,1.88784,0,0.767925,1.31273,1.8426,0,0,1.31273,1.85,0,0,72.32,51.63,30.38
1,9,19,0,0,0,0,0,0,0,0,0,0,0,0,8.48425,0,1.98321,0,13.1557,0,1.52667,0,0,0,1.37065,0,0.719605,70.7,51.42,32
1,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90393,0,0,0,0,0,2.0478,0,0,0,0.422153,64.04,52.74,43.52
1,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105626,0,0,0,0,0,11.5189,0,0,0,0,60.8,48.24,35.6
1,9,22,9.34317,1.18801,2.46711,0,0,0,2.52305,0,0,0,0,0,0,0,1.02069,0,0,3.10943,0,0,0,3.10943,0,0,10.1484,60.08,47.99,35.78
1,9,23,0,0.525938,0.869938,0,0,1.62601,0.0540723,0,0,1.62601,0,0,26.3654,2.95947,4.09011,0,12.0308,0.443927,1.35102,0,12.2868,0.443927,0,0,0,55.4,46.45,37.4
1,9,24,0,0,0,0,0,0,0,0,0,0,0,0,13.5367,3.02776,6.99301,0,2.30377,3.61911,1.86974,0,2.30377,3.61911,0,0,0,55.22,46.36,37.4
1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16972,6.84767,0,0,4.38586,3.04023,0,0,4.38586,0,0,0,53.6,45.52,37.22
1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75541,3.04925,0,0,3.35693,1.84923,0,0,3.35693,0,0,0,53.42,44.78,35.6
1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34957,0.942635,0,0,5.57183,1.27042,0,0,5.57183,0,0,1.60883,51.62,43.94,35.6
1,10,4,0,0,0,0,0,0,0,2.81057,0,0,0,0,0,0,1.53743,0,119.869,5.9036,14.7229,0,0,5.9036,0,0,0,49.64,42.94,35.6
1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04395,0,0,34.3026,0,15.1762,0,0,0,0,0,0,46.4,41.31,35.6
1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04936,0,0,0,0,15.3988,0,0,0,0,0,0,46.58,41.36,35.42
1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92645,2.67804,0,0,0,0.222629,0,0,0,0,0,0,48.38,41.59,33.62
1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0.767925,0.594042,2.75397,0,0,0,0,0,0,0,1.72204,0,0.263529,50.18,41.89,32
1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,19.4541,2.91094,1.16289,0,0,2.09919,0,0,5.88742,2.09919,3.01625,0,0.104496,52.16,43.02,32.36
1,10,10,0,1.92965,0,0,0,0,0,0,0,0,0.127197,0,29.176,3.45982,0,0,0,3.09372,0,0,6.91132,3.09372,3.67092,0,8.83758,56.3,46.09,35.42
1,10,11,7.67925,1.5539,2.51245,0,8.95912,3.61147,2.07779,0,15.0856,3.61147,2.79208,0,1.34381,0,0,0,0,0,0,0,78.7099,0,14.5584,0,9.61673,63.32,48.83,33.98
1,10,12,4.15576,0.607399,1.32783,0,2.30377,0.497344,1.07996,0,2.81573,0.497344,3.13406,0,0,0,0.232639,0,0,0,0,0,28.7275,0,14.9969,0,23.0953,68.72,51.51,34.88
1,10,13,6.50278,2.05805,2.95661,0,5.88742,1.8177,2.9392,0,6.57793,1.8177,3.18578,0,0,0,5.04678,0,0,0,0,0,0,0,15.4183,0,3.74941,73.76,52.14,30.2
1,10,14,0,0,0.0495849,0,0,0,0,0,0,0,0,0,6.1434,0,6.82991,0,0,0,0,0,0,0,1.21235,0,3.9777,77.18,52.92,28.22
1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,8.97886,0,5.91584,0,0,1.89319,1.19572,0,0,1.89319,0,0,1.47201,78.8,52.75,24.98
1,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20974,3.64344,0,0,12.645,1.82267,0,0,12.645,0,0,0,78.8,52.83,25.34
1,10,17,10.4969,2.56779,2.10982,0,10.3416,2.64997,2.10971,0,0,2.64997,2.03399,0,15.1025,1.7984,3.12501,0,0,12.9731,3.56237,0,0,12.9731,0,0,16.3089,78.08,53.03,27.32
1,10,18,0,0.164555,0.853359,0,0,0.0658129,0.854415,0,0,0.0658129,0,0,9.5187,9.16032,2.09383,0,4.60755,1.4409,2.64068,0,0,1.4409,0.547924,0,4.36063,75.74,52.76,29.66
1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,11.6541,8.8005,1.78094,0,9.72705,0,3.65351,0,0,0,1.78548,0,1.09788,72.68,51.79,30.56
1,10,20,0,0,0,0,0,0,0,0,7.93522,0,0,0,0,7.05796,1.84898,0,0,0,2.36549,0,0,0,1.86811,0,2.37777,67.64,50.04,32
1,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95108,2.49212,0,0,0,1.91534,0,0,0,1.06139,0,3.75062,64.22,48.03,30.38
1,10,22,0,0,0,0,0,0,0,0,0,0,0,0,1.27988,0,2.05167,0,0.767925,0,1.59365,0,13.3107,0,0,0,0,62.24,47.17,30.56
1,10,23,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,0.632578,0,15.3585,2.89558,1.85738,0,0.51195,2.89558,0.969835,0,0,58.82,46.07,32
1,10,24,0,0,0,0,0,0,0,0,0,0,0,0,3.00768,0,0,0,0.255975,0.0714078,1.02603,0,0,0.0714078,1.83167,0,0,57.02,44.66,30.38
1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570947,0,0,0,0.0570947,1.79953,0,0.45656,55.58,43.86,30.02
1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65671,0,0,2.83407,0,0,0,2.83407,0,0,0,57.02,43.44,26.78
1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56573,5.18816,0,0,0,0,0,0,0,0,0,0,55.04,42.63,27.5
1,11,4,0,0,0,0,13.7213,0,2.29288,3.22828,0,0,0,0,0,1.75124,5.88122,0,56.5705,2.42049,15.0186,0,0,2.42049,0,0,0,51.62,42.6,32
1,11,5,0,0,0,0,0,0,1.88241,0,0,0,0,0,0,1.92138,2.1066,0,22.1575,4.12144,15.4357,0,0,4.12144,0,0,0,49.64,41.6,32
1,11,6,0,2.14883,0,0,0,1.63257,0,0,0,1.63257,0,0,0,1.13024,2.25164,0,0,5.56629,15.5649,0,0,5.56629,0,0,0,47.3,40.16,31.28
1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5648,0,0,0.877359,0,0,2.30377,0.877359,0.0287336,0,0,52.88,40.91,25.34
1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,14.0786,0.771713,1.66232,0,0,3.35861,0,0,15.3585,3.35861,1.84065,0,1.17745,48.56,39.79,28.58
1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,5.49378,6.90388,3.64656,0,0,3.39271,0,0,7.55933,3.39271,3.62301,0,0,52.16,41.86,29.3
1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,42.4919,5.50057,5.75632,0,4.60755,3.1619,0,0,34.0447,3.1619,6.04338,0,0.500583,56.3,45.45,33.62
1,11,11,0,0,0.213349,0,0,0,0,0,9.63917,0,2.25655,3.19941,82.9841,14.7272,5.31828,0,14.0786,4.0513,0,0,114.614,4.0513,14.3294,0,2.9603,63.68,48.15,31.46
1,11,12,7.93522,0,2.82204,0,0,0,0,0,0,0,3.32103,0,11.8633,6.20991,7.25375,0,21.2459,3.66178,1.6252,0,31.7183,3.66178,14.7302,0,9.7186,71.78,50.23,26.78
1,11,13,4.5909,0,1.76311,0,0,0,0,0,0,0,1.63874,0,1.27988,0,7.12384,0,0,1.66392,3.22999,0,5.37547,1.66392,15.0802,0,4.34695,73.58,51.01,26.78
1,11,14,0,2.98868,0,0,0,2.98731,1.00738,0,0,2.98731,0,0,12.0183,0,4.23371,0,0,6.86237,2.36615,0,0.51195,6.86237,6.18212,0,6.82207,75.38,51.75,26.6
1,11,15,0,0,0,0,0,0,1.08442,0,0,0,0,0,0,1.25078,3.62556,0,9.98302,0.934945,1.80006,0,0,0.934945,3.09497,0,0.467733,77,51.92,24.62
1,11,16,0,0,0,0,2.30377,0,0,0,0,0,0,0,0,2.76664,5.25031,0,6.1434,3.4457,1.85017,0,0,3.4457,1.87749,0,7.35548,76.82,51.55,23.36
1,11,17,0,0,0.862287,0,6.1434,0,0,0,0,0,0,0,0,0,4.14458,0,10.239,1.88656,1.90549,0,0,1.88656,1.15191,0,1.28698,75.02,52.89,31.1
1,11,18,0,0,1.46814,0,0,0,0,0,0,0,0,0,5.63145,0,1.81891,0,6.39937,3.5826,3.00521,0,0,3.5826,0.54584,0,0.07143,72.14,53.02,35.42
1,11,19,0,0,0,0,0,0,0,0,0,0,0,0,13.4839,0.830839,1.83218,0,0.255975,2.55547,5.38912,0,0,2.55547,1.77826,0,0.615941,69.08,51.25,33.8
1,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0.767925,6.86392,2.48926,0,12.0308,3.12912,5.43602,0,0,3.12912,1.85782,0,0,64.4,49.22,33.8
1,11,21,0,0,0,0,0,0,0,0,7.93522,0,0,0,13.9837,9.76243,1.90321,0,0,0,3.16016,0,0,0,1.42697,0,0.467542,64.22,49.2,33.98
1,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88779,1.88739,0,0,0,0.876571,0,13.0547,0,0,0,0,61.88,48.75,35.78
1,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22019,2.60956,0,0,1.43599,0,0,0.51195,1.43599,0,0,0,57.02,47.66,38.48
1,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95115,1.46215,0,5.63145,9.35291,0,0,0,9.35291,0,0,0.671136,55.22,50.45,46.58
1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35743,2.96033,0,8.8511,8.97475,0,0,0,8.97475,0,0,0,53.24,50.19,47.84
1,12,2,0,0,0,0,0,1.08763,0,0,0,1.08763,0,0,0,3.72467,5.59469,0,0,1.17361,0,0,0,1.17361,0,0,0,49.64,46.39,43.52
1,12,3,0,2.67748,0,0,0,1.24614,0,0,0,1.24614,0,0,0,4.63539,2.71288,0,0,0,0,0,0,0,0,0,0,46.4,41.31,35.6
1,12,4,0,0,0,0,8.22948,0,2.45143,2.85941,0,0,0,0,0,3.97514,0,0,105.716,1.69384,14.7128,0,0,1.69384,0.780934,0,0,46.22,41.21,35.6
1,12,5,0,0,0,0,0,0,1.50252,0,0,0,0,0,0,0.876219,0.899193,0,23.6537,1.91684,15.1495,0,0,1.91684,2.54301,0,0,44.6,40.4,35.6
1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35681,0,0,0,15.55,0,0,0,2.68752,0,0.873765,44.6,40.48,35.78
1,12,7,11.7668,0,0,0,0,0,0,0,0,0,2.1704,0,0,0,1.82714,0,0,3.00683,3.36838,0,0,3.00683,1.52043,0,6.67248,44.6,41.19,37.4
1,12,8,0,0,1.93926,0,0,0,0,0,0,0,0.161184,0,19.4541,0,4.80453,0,0,4.72703,0.982967,0,2.55975,4.72703,5.87515,0,9.9286,44.6,41.19,37.4
1,12,9,0,0,1.34373,0,0,0,0,0,0,0,0,0,38.8046,0,3.58666,0,0,3.016,0,0,26.8774,3.016,9.03129,0,0,45.32,43.44,41.54
1,12,10,0,0,0,0,0,0,0,0,0,0,0,0,40.4523,0,5.46194,0,0,2.72421,0,0,12.5428,2.72421,7.97528,0,0.329198,46.4,45.45,44.6
1,12,11,0,0,0,0,0,0,0,0,15.2268,0,3.12127,0,30.6241,1.48845,3.89328,0,0,0,0,0,74.2082,0,14.9167,0,0,53.96,48.84,44.42
1,12,12,0,1.34949,0,0,0,1.78028,0,0,0,1.78028,1.555,0,5.2479,3.81175,1.88337,0,0,0,1.09971,0,25.3472,0,15.3035,0,0,57.92,49.77,42.62
1,12,13,0,1.27973,0,0,0,0.600065,0,0,0,0.600065,0,0,0,7.42797,2.69124,0,0,0.262449,1.80834,0,0,0.262449,15.7104,0,1.12509,61.7,51.68,43.16
1,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96369,1.55886,0,0,2.96074,1.89618,0,0,2.96074,0.827815,0,0,64.58,53.2,44.06
1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,7.1673,4.66942,4.16797,0,0,3.78127,0.644766,0,4.35158,3.78127,0,0,0,66.2,54.93,46.4
1,12,16,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,5.84676,6.62005,0,0,6.57443,2.98452,0,9.2151,6.57443,0,0,0,66.2,55.01,46.58
1,12,17,0,0,0,0,0,0,0,0,0,0,0,0,3.91708,2.38597,3.95445,0,0,11.6425,5.32523,0,0,11.6425,0,0,0,65.84,55.43,47.84
1,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91877,3.74373,0,9.2151,2.06117,5.25426,0,0,2.06117,0,0,0.520762,65.12,55.33,48.2
1,12,19,0,0,0,0,0,0,0,0,0,0,0,0,13.0547,3.63826,2.30136,0,18.4302,0,1.25658,0,0,0,0,0,1.54555,64.22,54.97,48.2
1,12,20,0,0,0,0,0,0,0,0,0,0,0,0,1.10302,0,1.8211,0,1.79182,0,1.77083,0,0,0,1.78188,0,0.191934,62.42,54.24,48.2
1,12,21,0,0,0,0,0,0,0.616065,0,0,0,0,0,0,0,3.18818,0,0,0.407992,3.17086,0,11.7748,0.407992,3.17405,0,4.06152,60.08,53.2,48.02
1,12,22,0,0,0,0,0,0,1.70485,0,0,0,0,0,0,0,2.64435,0,0,5.98234,3.46758,0,5.57842,5.98234,2.86602,0,0.263568,55.4,50.53,46.58
1,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63274,0,0,0.965942,1.55571,0,0,0.965942,1.51388,0,0,55.22,51.27,48.2
1,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79165,0,0,0.632267,0,0,0,0.632267,0,0,0,53.42,50.38,48.02
1,13,1,0,0,0,0,0,1.07768,0,0,0,1.07768,0,0,0,0,1.24228,0,0,2.77211,1.57102,0,0,2.77211,0,0,0,51.8,48.34,45.32
1,13,2,0,1.81289,0,0,0,0.479794,0,0,0,0.479794,0,0,0,0.691157,0,0,10.495,0,1.84176,0,0,0,0,0,0,51.44,44.67,37.58
1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03468,0,0,3.58365,0,1.88965,0,0,0,0,0,0,48.2,43.73,39.02
1,13,4,0,0,0,0,12.4874,0,3.39054,0,0,0,0,0,0,7.39742,0.0307289,0,76.7925,0,15.216,0,0,0,0,0,0,48.02,42.99,37.58
1,13,5,0,0,0,0,0,0,0.233451,0,0,0,0,0,0,0.30739,1.88056,0,25.6276,3.5565,15.5787,0,0,3.5565,0,0,0,46.58,42.65,38.48
1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68067,0.91249,0,0,3.96192,15.9305,0,0,3.96192,0,0,0,48.02,41.62,34.16
1,13,7,0,0,0,0,0,0,0,0,0,0,0,0,13.3107,3.2828,2.26436,0,0,2.47086,0.224645,0,0,2.47086,0,0,0.182755,46.4,42.17,37.58
1,13,8,3.32768,0,0.205299,0,0,0,0,0,0,0,0,0,18.4093,3.35467,2.89555,0,0.51195,1.24554,0,0,0,1.24554,1.55569,0,10.1415,46.58,42.89,39.02
